ParticipantID,SceneName,D0_Dis,D0_Den,D1_Dis,D1_Den,Dis(comparison),Den(comparison),Position,SelectedDoor,ReactTime
37,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,1,1.492
37,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.331
37,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,1,1.279
38,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,4.281
38,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,2.916
38,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.522
38,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.468
38,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.697
38,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.821
38,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.93
38,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.801
38,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.994
38,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.111
38,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,3.229
38,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,2.555
38,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.68
38,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.995
38,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.705
38,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,2.567
38,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,0,2.412
38,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,3.305
38,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.46
38,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,2.664
38,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.79
38,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,3.045
38,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.5
38,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,3.636
38,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.589
38,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.671
38,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.921
38,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.762
38,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.365
38,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.902
38,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,2.118
38,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.829
38,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.114
38,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.885
38,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,3.704
38,5Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.368
38,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.931
38,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.669
38,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,1.824
38,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.282
38,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.88
38,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.391
38,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,2.495
38,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,2.689
38,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.442
38,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.298
38,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.742
38,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.501
38,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.46
38,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.808
38,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.577
38,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.307
38,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.134
38,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,3.323
38,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,3.013
38,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,0,2.642
38,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.22
38,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.285
38,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,1.682
38,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.55
38,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.247
38,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.816
38,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.008
38,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,2.462
38,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,3.378
38,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.845
38,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.368
38,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.077
38,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.634
38,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.022
38,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.301
38,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,4.34
38,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.064
38,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.319
38,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.547
38,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.814
38,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.41
38,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,0.218
38,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.443
38,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.867
38,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,2.071
38,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.433
38,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.09
38,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.579
38,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.962
38,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.986
38,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.452
38,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.65
38,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.784
38,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,2.391
38,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.611
38,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.028
38,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.485
38,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.539
38,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.596
38,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,2.533
38,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.172
38,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.51
38,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.631
38,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.628
38,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.35
38,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.362
38,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.513
38,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,1.413
38,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.139
38,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.253
38,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,0.945
38,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.07
38,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.125
38,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.252
38,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.03
38,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.947
38,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.208
38,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.357
38,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.499
38,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.267
38,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.162
38,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.137
38,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.356
38,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.232
38,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.553
38,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.031
38,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.313
38,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.823
38,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.121
38,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.261
38,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.336
38,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,0.916
38,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.377
38,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.367
38,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.45
38,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.161
38,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,1.391
38,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.447
38,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.002
38,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.024
38,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,1.61
38,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.475
38,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.03
38,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,0.842
38,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.123
38,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,1.755
38,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.024
38,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,0.88
38,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,1.578
38,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.525
38,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.157
38,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,1.496
38,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.566
38,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,1.127
4,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,4.132
4,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,3.448
4,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.622
4,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,3.579
4,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,3.308
4,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,3.439
4,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,3
4,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,3.567
4,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,3.465
4,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,3.429
4,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,3.339
4,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,3.556
4,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,3.39
4,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,3.429
4,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,3.495
4,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,3.399
4,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,3.957
4,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,0,4.172
4,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,3.667
4,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,4.139
4,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,4.205
4,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,4.469
4,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,4.115
4,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,4.046
4,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,4.122
4,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,0,4.234
4,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,4.112
4,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,4.234
4,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,4.279
4,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,4.177
4,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,4.2
4,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,4.029
4,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,4.228
4,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,4.029
4,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,4.123
4,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,4.2
4,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,4.123
4,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,4.321
4,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,3.934
4,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.535
4,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,4.202
4,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,4.201
4,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,4.195
4,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,4.039
4,Dis_den_6_3I6_7,6,3,6,7,4,3,0,1,3.977
4,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,4.005
4,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,4.152
4,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,3.884
4,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,3.027
4,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.556
4,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,3.817
4,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,3.313
4,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,3.724
4,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,4.174
4,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,4.127
4,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,3.672
4,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,0,3.673
4,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,3.807
4,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,3.214
4,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,3.257
4,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,3.39
4,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,4.05
4,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,3.985
4,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,3.838
4,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,4.158
4,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,3.923
4,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,3.586
4,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.674
4,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,4.102
4,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,3.712
4,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,3.66
4,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,1,3.546
4,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,3.918
4,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,4.25
4,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,3.645
4,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,4.195
4,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,0,4.306
4,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,4.316
4,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,3.845
4,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.167
4,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.935
4,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.889
4,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,3.372
4,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,4.034
4,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,4.028
4,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,3.323
4,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.922
4,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,3.934
4,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,1,3.583
4,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.483
4,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,3.489
4,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.778
4,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,4.327
4,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.955
4,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.621
4,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,1.702
4,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.074
4,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.827
4,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.088
4,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.796
4,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,1,4.068
4,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,3.745
4,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,3.65
4,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,3.6
4,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,3.899
4,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,3.87
4,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,4.317
4,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,4.188
4,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.243
4,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.956
4,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,3.028
4,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,3.477
4,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.673
4,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.7
4,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,2.762
4,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,1,2.031
4,5Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,3.407
4,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,1,4.239
4,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,3.385
4,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.201
4,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,0,3.056
4,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,0,3.123
4,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,3.038
4,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,3.323
4,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.455
4,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.744
4,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,4.298
4,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,4.172
4,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,4.179
4,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,3.767
4,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.611
4,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.507
4,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,1.789
4,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.298
4,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,1,1.984
4,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.274
4,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,2.039
4,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,0,1.752
4,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.517
4,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.012
4,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.807
4,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.689
4,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.912
4,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.102
4,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.316
4,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.425
4,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.657
4,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.206
4,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.691
4,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,4.356
40,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,2.801
40,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,0,2.618
40,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.636
40,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,1,1.638
40,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.392
40,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,1,2.416
40,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,2.209
40,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,1,2.271
40,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,0,2.187
40,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,1.928
40,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.035
40,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.014
40,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.51
40,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,0,2.445
40,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,2.67
40,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.004
40,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.304
40,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,2.878
40,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.325
40,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.968
